Date,Country,Total Case,New Test,Total Test,New Case,New Death,Total Death,New Recovered,Total Recovery,Population,Elderly Rate,First Case,Lockdown/State of Emergency
2/10/2020,Switzerland,0,0,0,0,0,0,0,0,8544034,18.3,43886,
2/11/2020,Switzerland,0,0,0,0,0,0,0,0,8544034,18.3,43886,
2/12/2020,Switzerland,0,0,0,0,0,0,0,0,8544034,18.3,43886,
2/13/2020,Switzerland,0,0,0,0,0,0,0,0,8544034,18.3,43886,
2/14/2020,Switzerland,0,0,0,0,0,0,0,0,8544034,18.3,43886,
2/15/2020,Switzerland,0,0,0,0,0,0,0,0,8544034,18.3,43886,
2/16/2020,Switzerland,0,0,0,0,0,0,0,0,8544034,18.3,43886,
2/17/2020,Switzerland,0,0,0,0,0,0,0,0,8544034,18.3,43886,
2/18/2020,Switzerland,0,0,0,0,0,0,0,0,8544034,18.3,43886,
2/19/2020,Switzerland,0,0,0,0,0,0,0,0,8544034,18.3,43886,
2/20/2020,Switzerland,0,0,0,0,0,0,0,0,8544034,18.3,43886,
2/21/2020,Switzerland,0,0,0,0,0,0,0,0,8544034,18.3,43886,
2/22/2020,Switzerland,0,0,0,0,0,0,0,0,8544034,18.3,43886,
2/23/2020,Switzerland,0,0,0,0,0,0,0,0,8544034,18.3,43886,
2/24/2020,Switzerland,0,0,0,0,0,0,0,0,8544034,18.3,43886,
2/25/2020,Switzerland,1,0,0,0,0,0,0,0,8544034,18.3,43886,
2/26/2020,Switzerland,2,0,0,1,0,0,0,0,8544034,18.3,43886,
2/27/2020,Switzerland,6,0,0,4,0,0,0,0,8544034,18.3,43886,
2/28/2020,Switzerland,12,0,0,6,0,0,0,0,8544034,18.3,43886,
2/29/2020,Switzerland,19,0,0,7,0,0,0,0,8544034,18.3,43886,
3/1/2020,Switzerland,26,1,1,7,0,0,0,0,8544034,18.3,43886,
3/2/2020,Switzerland,36,4111,4112,10,0,0,0,0,8544034,18.3,43886,
3/3/2020,Switzerland,52,4111,8223,16,0,0,0,0,8544034,18.3,43886,
3/4/2020,Switzerland,71,4111,12334,19,0,0,0,0,8544034,18.3,43886,
3/5/2020,Switzerland,116,4111,16445,45,0,0,0,0,8544034,18.3,43886,
3/6/2020,Switzerland,181,4111,20556,65,1,1,0,0,8544034,18.3,43886,
3/7/2020,Switzerland,253,4111,24667,72,0,1,0,0,8544034,18.3,43886,
3/8/2020,Switzerland,308,4112,28779,55,1,2,0,0,8544034,18.3,43886,
3/9/2020,Switzerland,385,4111,32890,77,0,2,0,0,8544034,18.3,43886,
3/10/2020,Switzerland,526,4111,37001,141,2,4,0,0,8544034,18.3,43886,
3/11/2020,Switzerland,687,4111,41112,161,3,7,0,0,8544034,18.3,43886,
3/12/2020,Switzerland,1022,4111,45223,335,1,8,0,0,8544034,18.3,43886,
3/13/2020,Switzerland,1310,4111,49334,288,0,8,0,0,8544034,18.3,43886,
3/14/2020,Switzerland,1598,4111,53445,288,4,12,0,0,8544034,18.3,43886,
3/15/2020,Switzerland,1856,4111,57556,258,7,19,0,0,8544034,18.3,43886,
3/16/2020,Switzerland,2415,4111,61667,559,9,28,0,0,8544034,18.3,43886,
3/17/2020,Switzerland,3037,4111,65778,622,7,35,0,0,8544034,18.3,43886,
3/18/2020,Switzerland,4116,4111,69889,1079,12,47,0,0,8544034,18.3,43886,
3/19/2020,Switzerland,5388,4111,74000,1272,6,53,0,0,8544034,18.3,43886,
3/20/2020,Switzerland,6516,4111,78111,1128,22,75,0,0,8544034,18.3,43886,
3/21/2020,Switzerland,7326,4111,82222,810,16,91,0,0,8544034,18.3,43886,
3/22/2020,Switzerland,7939,4112,86334,613,19,110,131,131,8544034,18.3,43886,
3/23/2020,Switzerland,9187,4111,90445,1248,27,137,0,131,8544034,18.3,43886,
3/24/2020,Switzerland,10185,4111,94556,998,21,158,0,131,8544034,18.3,43886,
3/25/2020,Switzerland,11210,4111,98667,1025,32,190,0,131,8544034,18.3,43886,
3/26/2020,Switzerland,12452,4111,102778,1242,43,233,0,131,8544034,18.3,43886,
3/27/2020,Switzerland,13759,4111,106889,1297,34,267,1399,1530,8544034,18.3,43886,
3/28/2020,Switzerland,14662,4111,111000,913,40,307,0,1530,8544034,18.3,43886,
3/29/2020,Switzerland,15416,0,111000,754,36,343,65,1595,8544034,18.3,43886,
3/30/2020,Switzerland,16449,4500,115500,1013,56,399,228,1823,8544034,18.3,43886,
3/31/2020,Switzerland,17442,4500,120000,993,70,469,0,1823,8544034,18.3,43886,
4/1/2020,Switzerland,18451,10000,130000,1009,57,526,1144,2967,8544034,18.3,43886,
4/2/2020,Switzerland,19552,9330,139330,1101,53,579,1046,4013,8544034,18.3,43886,
4/3/2020,Switzerland,20476,7055,146385,924,60,639,833,4846,8544034,18.3,43886,
4/4/2020,Switzerland,21088,7055,153440,612,72,711,1569,6415,8544034,18.3,43886,
4/5/2020,Switzerland,21572,4530,157970,484,47,758,0,6415,8544034,18.3,43886,
4/6/2020,Switzerland,22213,4530,162500,641,54,812,1641,8056,8544034,18.3,43886,
4/7/2020,Switzerland,22842,4929,167429,629,54,866,648,8704,8544034,18.3,43886,
4/8/2020,Switzerland,23605,5643,173072,763,66,932,1096,9800,8544034,18.3,43886,
4/9/2020,Switzerland,24263,5643,178715,658,52,984,860,10660,8544034,18.3,43886,
4/10/2020,Switzerland,24762,6642,185357,499,58,1042,440,11100,8544034,18.3,43886,
4/11/2020,Switzerland,25229,4643,190000,467,41,1083,1000,12100,8544034,18.3,43886,
4/12/2020,Switzerland,25556,3800,193800,327,49,1132,600,12700,8544034,18.3,43886,
4/13/2020,Switzerland,25779,2944,196744,223,31,1163,1000,13700,8544034,18.3,43886,
4/14/2020,Switzerland,26083,2945,199689,304,46,1209,0,13700,8544034,18.3,43886,
4/15/2020,Switzerland,26387,2944,202633,304,52,1261,1700,15400,8544034,18.3,43886,
4/16/2020,Switzerland,26721,4589,207222,334,41,1302,500,15900,8544034,18.3,43886,
4/17/2020,Switzerland,26965,4589,211811,244,25,1327,500,16400,8544034,18.3,43886,
4/18/2020,Switzerland,27404,4589,216400,439,19,1346,700,17100,8544034,18.3,43886,
4/19/2020,Switzerland,27740,4863,221263,336,47,1393,700,17800,8544034,18.3,43886,
4/20/2020,Switzerland,27944,3228,224491,204,36,1429,800,18600,8544034,18.3,43886,
4/21/2020,Switzerland,28063,3227,227718,119,49,1478,800,19400,8544034,18.3,43886,
4/22/2020,Switzerland,28268,3228,230946,205,31,1509,500,19900,8544034,18.3,43886,
4/23/2020,Switzerland,28496,4259,235205,228,40,1549,700,20600,8544034,18.3,43886,
4/24/2020,Switzerland,28677,4259,239464,181,40,1589,400,21000,8544034,18.3,43886,
4/25/2020,Switzerland,28894,4259,243723,217,10,1599,300,21300,8544034,18.3,43886,
4/26/2020,Switzerland,29061,4259,247982,167,11,1610,500,21800,8544034,18.3,43886,
4/27/2020,Switzerland,29184,4259,252241,123,33,1643,400,22200,8544034,18.3,43886,
4/28/2020,Switzerland,29299,4259,256500,115,35,1678,400,22600,8544034,18.3,43886,
4/29/2020,Switzerland,29440,4000,260500,141,24,1702,500,23100,8544034,18.3,43886,
4/30/2020,Switzerland,29587,5500,266000,147,19,1721,0,23100,8544034,18.3,43886,
5/1/2020,Switzerland,29724,5500,271500,137,15,1736,0,23100,8544034,18.3,43886,
5/2/2020,Switzerland,29830,4360,275860,106,8,1744,800,23900,8544034,18.3,43886,
5/3/2020,Switzerland,29922,4360,280220,92,10,1754,300,24200,8544034,18.3,43886,
1/22/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
1/23/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
1/24/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
1/25/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
1/26/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
1/27/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
1/28/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
1/29/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
1/30/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
1/31/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
2/1/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
2/2/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
2/3/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
2/4/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
2/5/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
2/6/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
2/7/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
2/8/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
2/9/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
2/10/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
2/11/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
2/12/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
2/13/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
2/14/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
2/15/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
2/16/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
2/17/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
2/18/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
2/19/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
2/20/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
2/21/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
2/22/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
2/23/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
2/24/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
2/25/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
2/26/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
2/27/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
2/28/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
2/29/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
3/1/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
3/2/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
3/3/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
3/4/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
3/5/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
3/6/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
3/7/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
3/8/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
3/9/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
3/10/2020,Turkey,0,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
3/11/2020,Turkey,1,0,0,1,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
3/12/2020,Turkey,1,0,0,0,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
3/13/2020,Turkey,5,0,0,4,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
3/14/2020,Turkey,6,0,0,1,0,0,0,0,80810525,21.9,3/11/2020,4/3/2020
3/15/2020,Turkey,18,0,0,12,1,1,0,0,80810525,21.9,3/11/2020,4/3/2020
3/16/2020,Turkey,47,0,0,29,0,1,0,0,80810525,21.9,3/11/2020,4/3/2020
3/17/2020,Turkey,98,0,8002,51,1,2,0,0,80810525,21.9,3/11/2020,4/3/2020
3/18/2020,Turkey,191,2015,10017,93,2,4,0,0,80810525,21.9,3/11/2020,4/3/2020
3/19/2020,Turkey,359,1981,11998,168,1,5,0,0,80810525,21.9,3/11/2020,4/3/2020
3/20/2020,Turkey,670,3656,15624,311,5,10,0,0,80810525,21.9,3/11/2020,4/3/2020
3/21/2020,Turkey,947,2952,18604,277,12,22,0,0,80810525,21.9,3/11/2020,4/3/2020
3/22/2020,Turkey,1236,1738,20345,289,9,31,0,0,80810525,21.9,3/11/2020,4/3/2020
3/23/2020,Turkey,1529,3672,24017,293,7,38,0,0,80810525,21.9,3/11/2020,4/3/2020
3/24/2020,Turkey,1872,3952,27969,343,7,45,0,0,80810525,21.9,3/11/2020,4/3/2020
3/25/2020,Turkey,2433,5035,33004,561,15,60,0,0,80810525,21.9,3/11/2020,4/3/2020
3/26/2020,Turkey,3629,7286,40290,1196,16,76,0,0,80810525,21.9,3/11/2020,4/3/2020
3/27/2020,Turkey,5698,7533,47823,2069,17,93,16,16,80810525,21.9,3/11/2020,4/3/2020
3/28/2020,Turkey,7402,7641,55464,1704,16,109,28,44,80810525,21.9,3/11/2020,4/3/2020
3/29/2020,Turkey,9217,9982,65446,1815,23,132,35,79,80810525,21.9,3/11/2020,4/3/2020
3/30/2020,Turkey,10827,11535,76981,1610,37,169,57,136,80810525,21.9,3/11/2020,4/3/2020
3/31/2020,Turkey,13531,15422,92403,2704,46,215,81,217,80810525,21.9,3/11/2020,4/3/2020
4/1/2020,Turkey,15679,14397,106799,2148,63,278,90,307,80810525,21.9,3/11/2020,4/3/2020
4/2/2020,Turkey,18315,18757,125556,2456,79,357,82,389,80810525,21.9,3/11/2020,4/3/2020
4/3/2020,Turkey,20921,16160,141716,2786,69,426,69,458,80810525,21.9,3/11/2020,4/3/2020
4/4/2020,Turkey,23934,19664,161380,3013,76,502,302,760,80810525,21.9,3/11/2020,4/3/2020
4/5/2020,Turkey,27069,20065,181445,3135,73,575,256,1016,80810525,21.9,3/11/2020,4/3/2020
4/6/2020,Turkey,30217,21400,202845,3148,75,650,284,1300,80810525,21.9,3/11/2020,4/3/2020
4/7/2020,Turkey,34109,20023,222868,3892,76,726,256,1556,80810525,21.9,3/11/2020,4/3/2020
4/8/2020,Turkey,38226,24900,247768,4117,87,813,264,1820,80810525,21.9,3/11/2020,4/3/2020
4/9/2020,Turkey,42282,28578,276338,4056,96,909,296,2116,80810525,21.9,3/11/2020,4/3/2020
4/10/2020,Turkey,47029,30864,307210,4747,98,1007,281,2397,80810525,21.9,3/11/2020,4/3/2020
4/11/2020,Turkey,52167,33170,340380,5138,95,1102,542,2939,80810525,21.9,3/11/2020,4/3/2020
4/12/2020,Turkey,56956,35720,376100,4789,97,1199,481,3420,80810525,21.9,3/11/2020,4/3/2020
4/13/2020,Turkey,61049,34456,410556,4093,98,1297,511,3931,80810525,21.9,3/11/2020,4/3/2020
4/14/2020,Turkey,65111,33070,443626,4062,107,1404,842,4773,80810525,21.9,3/11/2020,4/3/2020
4/15/2020,Turkey,69392,34090,477716,4281,115,1519,875,5648,80810525,21.9,3/11/2020,4/3/2020
4/16/2020,Turkey,74193,40427,518143,4801,125,1644,1415,7063,80810525,21.9,3/11/2020,4/3/2020
4/17/2020,Turkey,78546,40270,558413,4353,126,1770,1542,8605,80810525,21.9,3/11/2020,4/3/2020
4/18/2020,Turkey,82329,40520,598933,3783,121,1891,1822,10427,80810525,21.9,3/11/2020,4/3/2020
4/19/2020,Turkey,86306,35344,634277,3977,127,2018,1523,11950,80810525,21.9,3/11/2020,4/3/2020
4/20/2020,Turkey,90980,39703,673980,4674,123,2141,1454,13404,80810525,21.9,3/11/2020,4/3/2020
4/21/2020,Turkey,95591,39429,713409,4611,119,2260,1488,14892,80810525,21.9,3/11/2020,4/3/2020
4/22/2020,Turkey,98674,37535,750944,3083,117,2377,1559,16451,80810525,21.9,3/11/2020,4/3/2020
4/23/2020,Turkey,101790,40962,791906,3116,115,2492,2014,18465,80810525,21.9,3/11/2020,4/3/2020
4/24/2020,Turkey,104912,38351,830257,3122,109,2601,3246,21711,80810525,21.9,3/11/2020,4/3/2020
4/25/2020,Turkey,107773,38308,868565,2861,106,2707,3845,25556,80810525,21.9,3/11/2020,4/3/2020
4/26/2020,Turkey,110130,30177,898742,2357,99,2806,3558,29114,80810525,21.9,3/11/2020,4/3/2020
4/27/2020,Turkey,112261,20143,918885,2131,95,2900,4651,33791,80810525,21.9,3/11/2020,4/3/2020
4/28/2020,Turkey,114653,29230,948115,2392,92,2992,5018,38809,80810525,21.9,3/11/2020,4/3/2020
4/29/2020,Turkey,117589,43498,991613,2936,89,3081,5231,44040,80810525,21.9,3/11/2020,4/3/2020
4/30/2020,Turkey,120204,42004,1033617,2615,93,3174,4846,48886,80810525,21.9,3/11/2020,4/3/2020
5/1/2020,Turkey,122392,41431,1075048,2188,84,3258,4922,53808,80810525,21.9,3/11/2020,4/3/2020
5/2/2020,Turkey,124375,36318,1111366,1983,78,3336,4451,58259,80810525,21.9,3/11/2020,4/3/2020
5/3/2020,Turkey,126045,24001,1135367,1670,61,3397,4892,63151,80810525,21.9,3/11/2020,4/3/2020
1/22/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
1/23/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
1/24/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
1/25/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
1/26/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
1/27/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
1/28/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
1/29/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
1/30/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
1/31/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
2/1/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
2/2/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
2/3/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
2/4/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
2/5/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
2/6/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
2/7/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
2/8/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
2/9/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
2/10/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
2/11/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
2/12/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
2/13/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
2/14/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
2/15/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
2/16/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
2/17/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
2/18/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
2/19/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
2/20/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
2/21/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
2/22/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
2/23/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
2/24/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
2/25/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
2/26/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
2/27/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
2/28/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
2/29/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
3/1/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
3/2/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
3/3/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
3/4/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
3/5/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
3/6/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
3/7/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
3/8/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
3/9/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
3/10/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
3/11/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
3/12/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
3/13/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
3/14/2020,Ukraine,0,0,0,0,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
3/15/2020,Ukraine,0,0,0,4,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
3/16/2020,Ukraine,0,0,0,7,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
3/17/2020,Ukraine,0,0,0,2,0,0,0,0,44291413,16.5,3/3/2020,3/20/2020
3/18/2020,Ukraine,0,0,0,10,1,1,0,0,44291413,16.5,3/3/2020,3/20/2020
3/19/2020,Ukraine,0,0,0,15,0,1,0,0,44291413,16.5,3/3/2020,3/20/2020
3/20/2020,Ukraine,0,0,0,6,0,1,0,0,44291413,16.5,3/3/2020,3/20/2020
3/21/2020,Ukraine,47,0,0,26,0,1,0,0,44291413,16.5,3/3/2020,3/20/2020
3/22/2020,Ukraine,73,0,0,0,0,1,0,0,44291413,16.5,3/3/2020,3/20/2020
3/23/2020,Ukraine,73,0,0,29,0,1,1,1,44291413,16.5,3/3/2020,3/20/2020
3/24/2020,Ukraine,84,0,0,43,2,3,0,1,44291413,16.5,3/3/2020,3/20/2020
3/25/2020,Ukraine,113,0,0,51,0,3,0,1,44291413,16.5,3/3/2020,3/20/2020
3/26/2020,Ukraine,156,0,0,114,3,6,4,5,44291413,16.5,3/3/2020,3/20/2020
3/27/2020,Ukraine,311,0,0,46,4,10,0,5,44291413,16.5,3/3/2020,3/20/2020
3/28/2020,Ukraine,418,0,0,119,1,11,1,6,44291413,16.5,3/3/2020,3/20/2020
3/29/2020,Ukraine,480,0,0,73,3,14,2,8,44291413,16.5,3/3/2020,3/20/2020
3/30/2020,Ukraine,549,0,0,97,4,18,2,10,44291413,16.5,3/3/2020,3/20/2020
3/31/2020,Ukraine,669,0,0,149,3,21,0,10,44291413,16.5,3/3/2020,3/20/2020
4/1/2020,Ukraine,804,0,0,103,2,23,6,16,44291413,16.5,3/3/2020,3/20/2020
4/2/2020,Ukraine,942,0,0,175,5,28,4,20,44291413,16.5,3/3/2020,3/20/2020
4/3/2020,Ukraine,1096,0,0,153,5,33,2,22,44291413,16.5,3/3/2020,3/20/2020
4/4/2020,Ukraine,1251,0,0,83,5,38,3,25,44291413,16.5,3/3/2020,3/20/2020
4/5/2020,Ukraine,1319,0,0,11,1,39,0,25,44291413,16.5,3/3/2020,3/20/2020
4/6/2020,Ukraine,1462,0,0,143,7,46,7,32,44291413,16.5,3/3/2020,3/20/2020
4/7/2020,Ukraine,1668,1409,20413,206,7,53,10,42,44291413,16.5,3/3/2020,3/20/2020
4/8/2020,Ukraine,1892,1945,22358,224,5,58,16,58,44291413,16.5,3/3/2020,3/20/2020
4/9/2020,Ukraine,2203,2396,24754,311,12,70,18,76,44291413,16.5,3/3/2020,3/20/2020
4/10/2020,Ukraine,2511,2914,27668,308,4,74,10,86,44291413,16.5,3/3/2020,3/20/2020
4/11/2020,Ukraine,2777,3055,30723,266,10,84,8,94,44291413,16.5,3/3/2020,3/20/2020
4/12/2020,Ukraine,3102,3737,34460,325,10,94,22,116,44291413,16.5,3/3/2020,3/20/2020
4/13/2020,Ukraine,3372,2182,36642,270,5,99,24,140,44291413,16.5,3/3/2020,3/20/2020
4/14/2020,Ukraine,3764,2657,39299,392,10,109,43,183,44291413,16.5,3/3/2020,3/20/2020
4/15/2020,Ukraine,4161,3931,43230,397,7,116,60,243,44291413,16.5,3/3/2020,3/20/2020
4/16/2020,Ukraine,4662,3739,46969,501,9,125,3,246,44291413,16.5,3/3/2020,3/20/2020
4/17/2020,Ukraine,5106,4273,51242,444,8,133,29,275,44291413,16.5,3/3/2020,3/20/2020
4/18/2020,Ukraine,5449,5438,56680,343,8,141,72,347,44291413,16.5,3/3/2020,3/20/2020
4/19/2020,Ukraine,5710,4577,61257,261,10,151,12,359,44291413,16.5,3/3/2020,3/20/2020
4/20/2020,Ukraine,6125,982,62239,415,10,161,8,367,44291413,16.5,3/3/2020,3/20/2020
4/21/2020,Ukraine,6592,3904,66143,467,13,174,57,424,44291413,16.5,3/3/2020,3/20/2020
4/22/2020,Ukraine,7170,5523,71666,578,13,187,80,504,44291413,16.5,3/3/2020,3/20/2020
4/23/2020,Ukraine,7647,4776,76442,477,6,193,97,601,44291413,16.5,3/3/2020,3/20/2020
